Customer ID,Customer Name,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Colour,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code,Previous Purchase Count,Payment Method,Frequency of Purchases
CUST00963,Pooja Joshi,20,Female,Tops,Clothing,16.96,Lucknow,M,Yellow,Spring,4.5,No,Store Pickup,No,No Promo,6,UPI,Weekly
CUST00964,Anjali Das,22,Other,Sweaters,Clothing,28.7,Pune,XL,Black,Summer,1.2,No,Store Pickup,No,No Promo,5,Wallet,Annually
CUST00965,Nisha Patel,52,Female,Face Wash,Cosmetics,9.62,Surat,Free Size,Maroon,Winter,1.4,No,Standard,Yes,WELCOME10,37,Credit Card,Weekly
CUST00966,Karthik Pillai,46,Male,Jackets,Clothing,34.82,Patna,XL,Purple,Spring,2.3,Yes,Store Pickup,No,No Promo,6,Wallet,Weekly
CUST00967,Krishna Rao,46,Male,Scarf,Accessories,41.88,Nagpur,Free Size,Multicolor,Autumn,3.3,No,Express,No,No Promo,15,Credit Card,Quarterly
CUST00968,Suresh Gupta,29,Female,Earrings,Accessories,49.56,Hyderabad,Free Size,Navy Blue,Autumn,2.1,No,Standard,No,No Promo,16,Wallet,Annually
CUST00969,Ayaan Pillai,47,Male,Eyeliner,Makeup,34.87,Hyderabad,Free Size,White,Summer,1.5,Yes,Express,No,No Promo,46,Credit Card,Rarely
CUST00970,Aadhya Singh,41,Male,Sweaters,Clothing,58.09,Pune,XXL,White,Spring,2.7,No,Free Shipping,Yes,SEASON25,41,Credit Card,Monthly
CUST00971,Suresh Krishnan,36,Other,Moisturizer,Cosmetics,28.83,Pune,Free Size,Pink,Winter,2.4,No,Express,No,No Promo,17,Net Banking,Weekly
CUST00972,Kavya Rao,32,Male,Jeans,Clothing,73.6,Mumbai,XXL,Gold,Autumn,1.8,Yes,Next-Day,Yes,FEST15,11,Net Banking,Weekly
CUST00973,Deepak Iyer,46,Female,Sunglasses,Accessories,57.39,Ahmedabad,Free Size,Pink,Autumn,4.4,No,Next-Day,Yes,SAVE20,28,Debit Card,Weekly
CUST00974,Vikram Pillai,65,Male,Lip Gloss,Makeup,44.46,Bhopal,Free Size,White,Autumn,3.9,No,Standard,Yes,SEASON25,33,UPI,Rarely
CUST00975,Arun Nair,41,Male,Compact Powder,Makeup,40.95,Jaipur,Free Size,Multicolor,Summer,3.5,No,Standard,Yes,WELCOME10,20,Wallet,Annually
CUST00976,Aarav Chopra,42,Female,Eyeliner,Makeup,12.49,Lucknow,Free Size,Beige,Autumn,3.3,No,Store Pickup,No,No Promo,22,Credit Card,Quarterly
CUST00977,Myra Das,46,Female,T-Shirts,Clothing,79.33,Madurai,L,Purple,Autumn,3.0,No,Store Pickup,Yes,WELCOME10,6,Cash on Delivery,Fortnightly
CUST00978,Aditya Gupta,30,Male,Sunglasses,Accessories,66.56,Delhi,Free Size,Gold,Summer,1.9,Yes,Next-Day,Yes,FEST15,0,Cash on Delivery,Quarterly
CUST00979,Ravi Mehta,23,Other,Mascara,Makeup,8.74,Ahmedabad,Free Size,Black,Autumn,4.2,No,Express,Yes,SEASON25,17,Cash on Delivery,Fortnightly
CUST00980,Aarav Chopra,58,Female,Mascara,Makeup,36.83,Coimbatore,Free Size,Black,Summer,4.7,Yes,Free Shipping,No,No Promo,22,Net Banking,Annually
CUST00981,Reyansh Naidu,60,Male,Tops,Clothing,65.05,Pune,S,Yellow,Summer,3.9,No,Express,No,No Promo,12,Debit Card,Monthly
CUST00982,Meera Kumar,45,Male,Sarees,Clothing,17.36,Pune,M,Maroon,Winter,1.6,Yes,Express,No,No Promo,0,Debit Card,Monthly
CUST00983,Lakshmi Nair,18,Female,Skirts,Clothing,72.33,Pune,XS,Green,Winter,1.4,Yes,Express,Yes,FLAT50,45,Cash on Delivery,Rarely
CUST00984,Ravi Naidu,49,Female,Body Lotion,Cosmetics,53.64,Kolkata,Free Size,Gold,Winter,1.7,No,Free Shipping,Yes,FEST15,38,Debit Card,Rarely
CUST00985,Vivaan Gupta,67,Female,Heels,Footwear,40.96,Bhopal,8,Black,Spring,4.2,Yes,Standard,Yes,SEASON25,34,Credit Card,Annually
CUST00986,Ravi Reddy,46,Male,Jeans,Clothing,53.85,Bhopal,S,Green,Summer,4.6,No,Store Pickup,No,No Promo,4,Debit Card,Annually
CUST00987,Deepak Murthy,51,Male,Skirts,Clothing,34.47,Coimbatore,XL,Green,Summer,1.2,No,Express,Yes,No Promo,14,Wallet,Rarely
CUST00988,Geeta Mehta,21,Female,Trousers,Clothing,46.66,Bhopal,XS,Grey,Winter,1.7,Yes,Next-Day,Yes,No Promo,0,Credit Card,Rarely
CUST00989,Vivaan Iyer,60,Male,Perfume,Cosmetics,13.24,Patna,Free Size,Black,Summer,2.9,No,Free Shipping,No,No Promo,34,Wallet,Monthly
CUST00990,Sunita Sharma,19,Female,Kurtis,Clothing,89.13,Coimbatore,L,White,Autumn,4.0,Yes,Standard,No,No Promo,9,Cash on Delivery,Rarely
CUST00991,Sneha Chopra,52,Female,Earrings,Accessories,137.26,Delhi,Free Size,Yellow,Autumn,3.0,No,Next-Day,Yes,WELCOME10,32,Net Banking,Quarterly
CUST00992,Vihaan Sharma,17,Male,Face Cream,Cosmetics,53.6,Surat,Free Size,Grey,Spring,2.4,No,Store Pickup,Yes,NEWUSER,36,Credit Card,Fortnightly
CUST00993,Riya Krishnan,42,Male,Lip Gloss,Makeup,44.63,Madurai,Free Size,Brown,Autumn,4.3,No,Free Shipping,No,No Promo,35,Wallet,Weekly
CUST00994,Lakshmi Gupta,56,Female,Compact Powder,Makeup,21.41,Chandigarh,Free Size,Brown,Spring,4.1,No,Store Pickup,Yes,WELCOME10,3,UPI,Weekly
CUST00995,Priya Krishnan,23,Female,Sweaters,Clothing,81.77,Visakhapatnam,XXL,Red,Autumn,3.5,Yes,Express,No,No Promo,30,Net Banking,Fortnightly
CUST00996,Saanvi Krishnan,49,Male,Trousers,Clothing,44.98,Ahmedabad,S,Black,Summer,3.8,No,Next-Day,No,No Promo,33,Cash on Delivery,Rarely
CUST00997,Pooja Joshi,58,Female,Face Wash,Cosmetics,12.88,Ahmedabad,Free Size,Green,Autumn,3.9,No,Free Shipping,Yes,FEST15,49,UPI,Weekly
CUST00998,Suresh Patel,45,Female,Sneakers,Footwear,27.35,Madurai,7,Blue,Summer,2.6,Yes,Next-Day,Yes,SEASON25,11,UPI,Fortnightly
CUST00999,Sai Chopra,62,Male,Sneakers,Footwear,42.16,Jaipur,7,Multicolor,Spring,4.1,No,Next-Day,Yes,SEASON25,32,Cash on Delivery,Fortnightly
CUST01000,Anjali Reddy,69,Other,Sunglasses,Accessories,94.63,Mumbai,Free Size,Blue,Autumn,3.7,Yes,Next-Day,Yes,SAVE20,13,UPI,Fortnightly
